X,Y,OBJECTID,FOLIO,ID,NAME,ADDRESS,CITY,ZIPCODE,PHONE,CONTACT,TOTACRE,LAT,LON,POINT_X,POINT_Y,CLASS,TYPE,MNGTAGCY,MUNICIPAL_,PROPNUM,FACILITYPLAN,PARKURL,AMPHITHEAT,ARCHERY,ART,AUDITORIUM,BASEBALL,BASKETBALL,BEACH,BIKETRAIL,BMXTRACK,BOATRAMP,CAMPGROUND,CANOE_LAUNCH,DOGPARK,EQUESTRIAN,FITNESSZONE,FOOTBALL,FRISBEEGOL,GOLF,GOLFDRIVIN,GUNRANGE,GYMNASIUM,MARINA,MOUNTAINBI,NATURECENT,NATURETRAI,PLAYGROUND,RAQUETBALL,REC_CENTER,RESTROOM,ROLLERHOCK,RVCAMPGROU,SHELTER,SKATING,SOCCER,STADIUM,SWIMMING,TENNIS,TOTLOT,TRACK400,TRAIL,VOLLEYBALL,WETPLAYGRO,WIFI,ZOO,GlobalID,created_user,created_date,last_edited_user,last_edited_date,FIT2PLAY,LRN2SWIM,SPRCAMP,SUMCAMP,AFTSCHCAMP,ACTOLDADLPRG,WINTCAMP,ONEDAYCAMP,STARTIME,ENDTIME
-80.2680827043445,25.8797747120241,483,0421320010020,213250,Hialeah Middle School Sports Complex,6027 E 7TH AVE,Hialeah,33013,305-626-3677, ,18,25.87977,-80.26808,896813.361888,562664.220186,Community/Neighborhood,Local,HialeahPark,Municipal,213250,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{A0A5B1DF-2B3A-42A0-AD6C-3F87BE2F07B5},HialeahPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.2940427099051,25.7678746831699,484,0140010070080,400150,West End Park,250 SW 60TH AVE,Miami,33144,305-264-0341, ,6,25.76787,-80.29404,888495.359495,521946.845912,Community/Neighborhood,Local,MiamiPark,Municipal,400150,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{09DB6DEE-0B64-4409-B4F1-BA6BCF7E0BA6},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.267542703671,25.8539247045186,485,0431050000100,310550,James H. Bright Park,750 E 35TH ST,Hialeah,33013, ,Kenneth Soler,4,25.85392,-80.26754,897043.166874,553268.52966,Neighborhood Park,Local,HialeahPark,Municipal,310550,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=244&I,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,{FB7C0CA4-1DE0-4E54-BB7F-CB629B4E6323},HialeahPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.2601527004098,25.7903146892681,486,0131320000080,313251,Melreese Golf Course,1802 NW 37TH AVE,Miami,33125,305-633-4583, ,133,25.79031,-80.26015,899603.134523,530161.589653,Special Activity Park,Area-Wide,MiamiPark,Municipal,313251,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{02CE4B92-29F5-4692-A327-6B38013101D3},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.1333326628818,25.7658746848319,487,0242100000040,791852,South Pointe Park,1 WASHINGTON AVE,Miami Beach,33139, 305-673-7730,305-673-7006,16,25.76587,-80.13333,941393.664787,521533.052448,Special Activity Park,Area-Wide,MiamiBeachPark,Municipal,791852,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,{6314367B-9C6D-40CF-9607-C1AB445D0FA1},MiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.1572726726771,25.9010947200089,488,0722210040020,222151,Highland Village Community Center,13621 NE 21ST AVE,North Miami Beach,33181, , ,1,25.90109,-80.15727,933198.559786,570629.783651,Community/Neighborhood,Local,NorthMiamiBeachPark,Municipal,222151,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,{B2C4EB18-856B-48C8-9EC8-BD719E498EE2},NorthMiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.1604126735656,25.896814718203,489,0622280190010,222854,Keystone Park,13050  IXORA CT,North Miami,33181,305-443-3445, ,1,25.89681,-80.16041,932177.187813,569067.687694,Community/Neighborhood,Local,NorthMiamiPark,Municipal,222854,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{24E33C9F-0DC8-4BB3-A08C-BAD8398201B6},NorthMiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.3273927169304,25.6542846528008,490,2050150000060,501552,Evelyn Greer Park (Pinecrest Park),8200 SW 124TH ST,Pinecrest,33156, 305-234-2110, ,10,25.65428,-80.32739,877729.874792,480603.843296,Community/Neighborhood,Local,PinecrestPark,Municipal,501552,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{9730FC1A-32B0-44B7-8A25-84B2062D61E2},PinecrestPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.3333527253285,25.9110147187639,491,3220220041100,202206,ML Tax Dist.- (p-69),8210 DUNDEE TER,Miami Lakes,33016, , ,0,25.91101,-80.33335,875297.312072,573905.624868,Mini Park,Local,MiamiLakesPark,Municipal,202206,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{60E09308-4E5F-466F-9E0B-DA7351B747EB},MiamiLakesPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.3397427267104,25.9092147173889,492,3220220070250,202212,ML Tax Dist.- (p-75),14961 DUNBARTON PL,Miami Lakes,33016, , ,0,25.90921,-80.33974,873199.562659,573237.4369,Mini Park,Local,MiamiLakesPark,Municipal,202212,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{6482EA61-ADB7-4F88-A59E-DC6285D9A150},MiamiLakesPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.337152726541,25.908764716995,493,3220220110490,202217,ML Tax Dist..- (p-80),14962 REDNOCK LN,Miami Lakes,33016, , ,1,25.90876,-80.33715,874050.829985,573080.180653,Mini Park,Local,MiamiLakesPark,Municipal,202217,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{A01E528B-A6F8-41C5-995C-8176BEA8BEE3},MiamiLakesPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.3393227265858,25.9067747160562,494,3220220110490,202219,ML Tax Dist.- (p-82),14708 BRECKNESS PL,Miami Lakes,33016, , ,1,25.90677,-80.33932,873340.000042,572353.062357,Mini Park,Local,MiamiLakesPark,Municipal,202219,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{32232F0C-1448-403C-AF5D-5F9C40852D62},MiamiLakesPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.190152682044,25.8877147154483,495,0622300090010,223051,Griffing Park / Senior Citizen Center,12220 GRIFFING BLVD,North Miami,33161,305-893-3771, ,2,25.88771,-80.19015,922420.483245,565699.46838,Community/Neighborhood,Local,NorthMiamiPark,Municipal,223051,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{F50FB89D-2F8D-4E4B-A460-D59EC9A607ED},NorthMiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.1816926783799,25.8364747025765,496,0132180000030,321853,Legion Memorial Park,6447 NE 7TH AVE,Miami,33138,305-758-9027,DONALD KNOWLES,13,25.83647,-80.18169,925318.000416,547093.934725,Community/Neighborhood,Local,MiamiPark,Municipal,321853,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,{50EB69ED-23E8-424D-95EB-6E995DDAC287},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.3086527174466,25.9007147162047,497,3220230060740,202311,ML Tax Dist..- (p-26),13948 NW 67TH AVE,Miami Lakes,33014, , ,1,25.90071,-80.30865,883434.999537,570202.812392,Mini Park,Local,MiamiLakesPark,Municipal,202311,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{5FBB71A4-ED97-467D-84A3-6650FBDE225E},MiamiLakesPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.3335627253907,25.9091347173905,498,3220220041100,202207,ML Tax Dist.- (p-70),BALGOWAN RD /  MONTROSE RD,Miami Lakes,33016, , ,0,25.90913,-80.33356,875231.562532,573219.936935,Mini Park,Local,MiamiLakesPark,Municipal,202207,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{610EB1C6-9C9B-41A8-9168-C60887CE7B1D},MiamiLakesPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.2292626902643,25.7554546812353,499,0141100340030,411051,Shenandoah Park,1800 SW 21ST AVE,Miami,33145,305-856-9551,ADINA DIAZ,9,25.75545,-80.22926,909841.499873,517548.874721,Community/Neighborhood,Local,MiamiPark,Municipal,411051,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{0A3D5F9E-7145-45A1-BED6-6DB7562A9465},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.2819827077399,25.8269246980423,500,0431180012270,311851,Villa Aida Adult Community Center,20 W 6TH ST,Hialeah,33010,305-883-8020,Marla Alpizar,1,25.82692,-80.28198,892349.451196,543427.698291,Single Purpose Park,Local,HialeahPark,Municipal,311851,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=244&I,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{73DFABE0-F42F-446F-9B16-49BBB20A812C},HialeahPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.2650127010812,25.7412246764628,501,0341170040220,411751,Coral Gables War Memorial Youth Center,405 University Drive,Coral Gables,33134,305-460-5600,305-460-5620,9,25.74122,-80.26501,898104.325841,512311.290708,Community/Neighborhood,Local,CoralGablesPark,Municipal,411751,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,www.gablesrecreation.com,,,No,Yes,Yes,Yes,,No,,,,No,,,No,,,,,,Yes,,,,,No,,Yes,No,Yes,,Yes,,Yes,,,,Yes,,Yes,Yes,,Yes,,{E7B8C008-6DFB-44AA-BC9F-D5971493D73F},CoralGablesPark,2014/03/24 18:00:30+00,CoralGablesPark,2021/05/23 21:43:06+00,,,Yes,No,Yes,Yes,Yes,Yes,,
-80.2248026923208,25.8849947139745,502,0621260167340,212653,Kiwanis Park,12100 NW 16TH AVE,North Miami,33167, , ,2,25.88499,-80.2248,911035.061791,564640.938017,Single Purpose Park,Local,NorthMiamiPark,Municipal,212653,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{D3EBAAB9-9C7A-4236-84ED-ED9474B56F48},NorthMiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.2963627124326,25.8417447016936,503,0430120091530,301253,Rudolph Reid Park,2245 W 7TH CT,Hialeah,33010,305-884-5515,Kenneth Soler,1,25.84174,-80.29636,887590.788797,548789.47136,Neighborhood Park,Local,HialeahPark,Municipal,301253,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=244&I,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,{AE879BDC-44D4-42DE-8F0C-DE2FCCCDF98F},HialeahPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.4837727567235,25.4593846004635,504,1678240081320,210250,Washington Park,NW 12TH ST /  NW 5TH AVE,Florida City,33034, , ,1,25.45938,-80.48377,826492.468081,409537.543828,Community/Neighborhood,Local,FloridaCityPark,Municipal,210250,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{C3695ADB-B9CA-422D-AAB4-6D4FDD7ED84C},FloridaCityPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.1219626620762,25.8728547134877,505,1422350050500,320250,Veterans Park / Tennis Center,8750 COLLINS AVE,Surfside,33154, , ,1,25.87285,-80.12196,944876.113859,560443.86439,Special Activity Park,Area-Wide,SurfsidePark,Municipal,320250,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{E7B0FC9E-2B17-43B5-A1C2-92269E41F480},SurfsidePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.195812680985,25.7588646827007,506,0141390110010,411250,Simpson Park,55 SW 17TH RD,Miami,33129,,,8,25.75886,-80.19581,920844.72557,518854.898356,Nature,Area-Wide,MiamiPark,Municipal,411250,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{1675BCCC-1B91-48A9-9AAF-A3F641CBBB74},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.1804626781434,25.8461547048843,507,0132070380390,320753,Belle Meade Mini Park,NE 8TH AVE / NE 77TH ST,Miami,33138, , ,0,25.84615,-80.18046,925701.562313,550612.562859,Mini Park,Local,MiamiPark,Municipal,320753,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,{0B87B714-C81B-46F2-A917-F2CBA132DE88},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.1870026793131,25.7847546885006,508,0141370390010,323151,Bicentennial Park,1075 BISCAYNE BLVD,Miami,33132, , ,34,25.78475,-80.187,923687.312077,528282.4379,Special Activity Park,Local,MiamiPark,Municipal,323151,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{9B425A11-112B-48E1-A3FB-64F9DE60B738},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.3170727200294,25.8913447139468,509,0420260010400,201650,Palm Lakes Park,7460 W 16TH AVE,Hialeah,33014,305-557-1231,William Sanchez,2,25.89134,-80.31707,880683.952217,566782.161097,Neighborhood Park,Local,HialeahPark,Municipal,201650,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=244&I,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,{A3909EF2-DB21-46C8-88F2-2D0BF0800D3A},HialeahPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.4776527556783,25.4706446035465,510,1078130190030,ITD11,Losner Park,KROME AVE / NW 1ST ST,Homestead,33030, , ,1,25.47064,-80.47765,828496.134349,413635.003153,Community/Neighborhood,Local,HomesteadPark,Municipal,,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Losner Park.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{4F9869D8-D08F-4EF6-8537-535A3B515072},HomesteadPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.449782747669,25.4744846049259,511,1079170171020,ITD03,Dunwoodie Park,NE  4TH CT / NE 20TH AVE,Homestead,33033, , ,0,25.47448,-80.44978,837683.30003,415067.568857,Community/Neighborhood,Local,HomesteadPark,Municipal,,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{2C130365-106F-475B-90BB-513B7051F661},HomesteadPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.1699526776784,25.931494727329,512,0722080060390,220950,Snake Creek Linear Park,S GLADES DR / NE 15TH AVE,North Miami  Beach,33162, , ,6,25.93149,-80.16995,928959.26938,581655.605103,Greenway,Area-Wide,NorthMiamiBeachPark,Municipal,220950,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{0BBF4913-5E67-466D-9705-7CAF89F18C1A},NorthMiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.1965426834259,25.8206446985835,513,0131240140240,312451,Pullman Mini Park,30 NW 49TH ST,Miami,33127, , ,0,25.82064,-80.19654,920466.687612,541308.249446,Mini Park,Local,MiamiPark,Municipal,312451,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{9C93DE84-B8B5-465E-A11E-38FE205FD3CF},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.2099126852952,25.7720746850178,514,0141380031200,410250,Ernesto Lecuona Park,900 SW 1ST ST,Miami,33130, , ,2,25.77207,-80.20991,916176.062335,523628.292024,Mini Park,Local,MiamiPark,Municipal,410250,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{BC079DD0-DB54-40AE-BA41-F42704DD3444},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.4743527549562,25.4794046058131,515,1079070330220,781550,Angelo Mistretta Park,155 NE 9TH CT,Homestead,33030, , ,1,25.4794,-80.47435,829570.42682,416826.17328,Community/Neighborhood,Local,HomesteadPark,Municipal,781550,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{10A4593F-2189-44E6-9FC2-34376A0ECCA9},HomesteadPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.4899427588956,25.4675246023806,516,1078130060020,791351,Robey George Park,201 SW 11TH AVE,Homestead,33030, , ,7,25.46752,-80.48994,824445.27106,412487.781366,Community/Neighborhood,Local,HomesteadPark,Municipal,791351,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{56829C71-CF4A-4AF3-9F31-4A254FFFF990},HomesteadPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.4846227579167,25.4785246046866,517,1078120020150,790752,Wittkop Park,505 NW 9TH ST,Homestead,33030, , ,4,25.47852,-80.48462,826185.249207,416490.968898,Community/Neighborhood,Local,HomesteadPark,Municipal,790752,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{C4E7115A-0818-4514-BB6C-6729B6FD864B},HomesteadPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.3068927165824,25.908754717667,518,3220240140860,202416,ML Tax Dist.- (p-45),15096 SW 154TH ST,Miami Lakes,33014, , ,0,25.90875,-80.30689,883996.961339,573126.061467,Mini Park,Local,MiamiLakesPark,Municipal,202416,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{CAAF0C96-C1FB-41B2-BB0D-DC186206F85A},MiamiLakesPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.2217226890118,25.7893146893227,519,0131350040330,313551,Allapattah Mini Residential,1500 NW 16TH AVE,Miami,33125, , ,0,25.78931,-80.22172,912251.81231,529873.125663,Mini Park,Local,MiamiPark,Municipal,313551,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{4D1D1F37-47E8-42AD-8D44-F9C812943D88},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.1200426622767,25.8578747095343,520,0232020040520,320251,North Shore Beach Community Center,7251 COLLINS AVE,Miami Beach,33141,305-673-7730, ,4,25.85787,-80.12004,945543.060032,555001.459593,Community/Neighborhood,Local,MiamiBeachPark,Municipal,320251,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{47EAE47A-EC2F-438F-87AE-EEF434EF2AE1},MiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
