Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Size,Sales,StoreType
20,11/11/11,47.27,3.53,210.9810201,7.082,0,203742,2269975.85,A
21,11/11/11,59.8,3.297,217.6455387,7.441,0,140167,757369.87,B
22,11/11/11,47.8,3.57,140.4111613,7.706,0,119557,1051740.29,B
23,11/11/11,44.04,3.57,136.4618065,4.42,0,114533,1436940.78,B
24,11/11/11,46.78,3.719,136.4618065,8.454,0,203819,1425078.59,A
25,11/11/11,44.81,3.53,210.9810201,7.082,0,128107,719235.07,B
26,11/11/11,40.08,3.57,136.4618065,7.598,0,152513,1077640.13,A
27,11/11/11,49.69,3.719,140.4111613,7.906,0,204184,1800728.07,A
28,11/11/11,48.76,3.824,129.8167097,12.89,0,206302,1402654.95,A
29,11/11/11,47.8,3.57,136.4618065,9.357,0,93638,531600.62,B
30,11/11/11,59.8,3.297,217.6455387,7.441,0,42988,409686.63,C
31,11/11/11,59.8,3.297,217.6455387,7.441,0,203750,1444783.64,A
32,11/11/11,38.1,3.505,195.6376941,8.513,0,203007,1182733,A
33,11/11/11,58.75,3.677,129.8167097,8.01,0,39690,271961.04,A
34,11/11/11,41.04,3.286,129.8167097,10.148,0,158114,991570.02,A
35,11/11/11,49.69,3.53,140.4111613,8.745,0,103681,880576.33,B
36,11/11/11,63.5,3.254,216.7217373,7.716,0,39910,328498.92,A
37,11/11/11,63.5,3.297,216.7217373,7.716,0,39910,501268.78,C
38,11/11/11,48.76,3.824,129.8167097,12.89,0,39690,411116.95,C
39,11/11/11,63.11,3.297,216.7217373,7.716,0,184109,1456957.38,A
40,11/11/11,40.75,3.57,136.4618065,4.42,0,155083,1037687.07,A
41,11/11/11,32.87,3.505,195.6376941,6.759,0,196321,1302499.23,A
42,11/11/11,55.28,3.677,129.8167097,7.874,0,39690,643125.29,C
43,11/11/11,51.26,3.297,209.6632811,10.148,0,41062,615975.5,C
44,11/11/11,33.8,3.513,129.8167097,6.078,0,39910,312233.56,C
45,11/11/11,47.65,3.53,188.0632345,8.523,0,118221,808624.82,B
1,11/18/11,62.25,3.308,218.2205088,7.866,0,151315,1539483.7,A
2,11/18/11,62.01,3.308,217.8670218,7.441,0,202307,1902762.5,A
3,11/18/11,63.91,3.308,221.6432852,7.197,0,37392,398838.97,B
4,11/18/11,50.44,3.294,129.8268333,5.143,0,205863,2243946.59,A
5,11/18/11,64.33,3.308,218.793912,6.3,0,34875,307944.37,B
6,11/18/11,63.89,3.308,219.7897137,6.551,0,202505,1524390.07,A
7,11/18/11,29.53,3.479,195.7184713,8.513,0,70713,539826.56,B
8,11/18/11,51.72,3.308,221.6911738,6.123,0,155078,897032.19,A
9,11/18/11,58.8,3.308,221.8803923,6.054,0,125833,542414.27,B
10,11/18/11,58.97,3.669,129.8268333,7.874,0,126512,1869087.85,B
11,11/18/11,66.17,3.308,221.6432852,7.197,0,207499,1315091.63,A
12,11/18/11,54.2,3.813,129.8268333,12.89,0,112238,970641.34,B
13,11/18/11,40.65,3.489,129.8268333,6.392,0,219622,2016323.51,A
14,11/18/11,51.34,3.53,188.1983654,8.523,0,200898,1969360.72,A
15,11/18/11,46.53,3.717,136.4666667,7.866,0,123737,597856.51,B
16,11/18/11,31.73,3.479,195.7184713,6.232,0,57197,480353.64,B
17,11/18/11,32.93,3.489,129.8268333,6.617,0,93188,877724.31,B
18,11/18/11,47.88,3.571,136.4666667,8.471,0,120653,1056992.18,B
19,11/18/11,48.21,3.717,136.4666667,7.866,0,203819,1411835.57,A
20,11/18/11,49.3,3.53,211.1847207,7.082,0,203742,2169933.82,A
21,11/18/11,61.9,3.308,217.8670218,7.441,0,140167,737014.09,B
22,11/18/11,50.62,3.571,140.4127857,7.706,0,119557,1007579.44,B
23,11/18/11,45.48,3.571,136.4666667,4.42,0,114533,1345631.96,B
24,11/18/11,48.17,3.717,136.4666667,8.454,0,203819,1297535.69,A
25,11/18/11,46.41,3.53,211.1847207,7.082,0,128107,728525.6,B
26,11/18/11,37.78,3.571,136.4666667,7.598,0,152513,946091.79,A
27,11/18/11,51.42,3.717,140.4127857,7.906,0,204184,1723739.44,A
28,11/18/11,54.2,3.813,129.8268333,12.89,0,206302,1255081.22,A
29,11/18/11,50.62,3.571,136.4666667,9.357,0,93638,504601.29,B
30,11/18/11,61.9,3.308,217.8670218,7.441,0,42988,436462.63,C
31,11/18/11,61.9,3.308,217.8670218,7.441,0,203750,1445174.79,A
32,11/18/11,42.61,3.479,195.7184713,8.513,0,203007,1181651.55,A
33,11/18/11,63.35,3.669,129.8268333,8.01,0,39690,251294.5,A
34,11/18/11,46,3.294,129.8268333,10.148,0,158114,947552.44,A
35,11/18/11,51.42,3.53,140.4127857,8.745,0,103681,820964.1,B
36,11/18/11,66.28,3.26,216.9395861,7.716,0,39910,332901.94,A
37,11/18/11,66.28,3.308,216.9395861,7.716,0,39910,527495.09,C
38,11/18/11,54.2,3.813,129.8268333,12.89,0,39690,392003.13,C
39,11/18/11,66.09,3.308,216.9395861,7.716,0,184109,1510397.27,A
40,11/18/11,41.85,3.571,136.4666667,4.42,0,155083,905399.99,A
41,11/18/11,36.64,3.479,195.7184713,6.759,0,196321,1230118.02,A
42,11/18/11,58.97,3.669,129.8268333,7.874,0,39690,567673.87,C
43,11/18/11,57.75,3.308,209.8651071,10.148,0,41062,628115.61,C
44,11/18/11,40.65,3.489,129.8268333,6.078,0,39910,310531.04,C
45,11/18/11,51.34,3.53,188.1983654,8.523,0,118221,773603.77,B
1,11/25/11,60.14,3.236,218.4676211,7.866,1,151315,2033320.66,A
2,11/25/11,56.36,3.236,218.1130269,7.441,1,202307,2614202.3,A
3,11/25/11,68,3.236,221.9011185,7.197,1,37392,556925.19,B
4,11/25/11,47.96,3.225,129.8364,5.143,1,205863,3004702.33,A
5,11/25/11,61.93,3.236,219.0428204,6.3,1,34875,507900.07,B
6,11/25/11,62.78,3.236,220.0417412,6.551,1,202505,2249811.55,A
7,11/25/11,27.6,3.424,195.7704,8.513,1,70713,949075.87,B
8,11/25/11,49.61,3.236,221.9491571,6.123,1,155078,1235163.86,A
9,11/25/11,54.32,3.236,222.1389683,6.054,1,125833,814753.5,B
10,11/25/11,60.68,3.76,129.8364,7.874,1,126512,2950198.64,B
11,11/25/11,70.03,3.236,221.9011185,7.197,1,207499,1848953.48,A
12,11/25/11,53.25,3.622,129.8364,12.89,1,112238,1591920.42,B
13,11/25/11,38.89,3.445,129.8364,6.392,1,219622,2864170.61,A
14,11/25/11,48.71,3.492,188.3504,8.523,1,200898,2685351.81,A
15,11/25/11,41.1,3.689,136.4788,7.866,1,123737,1066478.1,B
16,11/25/11,31.39,3.424,195.7704,6.232,1,57197,712422.4,B
17,11/25/11,32.81,3.445,129.8364,6.617,1,93188,1225700.28,B
18,11/25/11,41.97,3.536,136.4788,8.471,1,120653,1624170.99,B
19,11/25/11,42.75,3.689,136.4788,7.866,1,203819,1974646.78,A
20,11/25/11,46.38,3.492,211.4120757,7.082,1,203742,2906233.25,A
21,11/25/11,56.43,3.236,218.1130269,7.441,1,140167,1219263.4,B
22,11/25/11,46.28,3.536,140.4217857,7.706,1,119557,1535857.49,B
23,11/25/11,35.23,3.536,136.4788,4.42,1,114533,2057059.53,B
24,11/25/11,41.83,3.689,136.4788,8.454,1,203819,1761235.67,A
25,11/25/11,43.49,3.492,211.4120757,7.082,1,128107,1116211.39,B
26,11/25/11,31.07,3.536,136.4788,7.598,1,152513,1282320.05,A
27,11/25/11,47.88,3.689,140.4217857,7.906,1,204184,2504400.71,A
28,11/25/11,53.25,3.622,129.8364,12.89,1,206302,1929738.27,A
29,11/25/11,46.28,3.536,136.4788,9.357,1,93638,913165.19,B
30,11/25/11,56.43,3.236,218.1130269,7.441,1,42988,452163.93,C
31,11/25/11,56.43,3.236,218.1130269,7.441,1,203750,1934099.65,A
32,11/25/11,40.22,3.424,195.7704,8.513,1,203007,1684468.66,A
33,11/25/11,62.35,3.76,129.8364,8.01,1,39690,255996.47,A
34,11/25/11,45.99,3.225,129.8364,10.148,1,158114,1345595.82,A
35,11/25/11,47.88,3.492,140.4217857,8.745,1,103681,1733822.4,B
36,11/25/11,66.41,3.181,217.1812533,7.716,1,39910,332811.55,A
37,11/25/11,66.41,3.236,217.1812533,7.716,1,39910,522554.04,C
38,11/25/11,53.25,3.622,129.8364,12.89,1,39690,393715.71,C
39,11/25/11,66.36,3.236,217.1812533,7.716,1,184109,2338832.4,A
40,11/25/11,32.76,3.536,136.4788,4.42,1,155083,1230011.95,A
41,11/25/11,36.37,3.424,195.7704,6.759,1,196321,1906713.35,A
42,11/25/11,60.68,3.76,129.8364,7.874,1,39690,577698.37,C
43,11/25/11,55.7,3.236,210.0888571,10.148,1,41062,669965.22,C
44,11/25/11,38.89,3.445,129.8364,6.078,1,39910,309129.01,C
45,11/25/11,48.71,3.492,188.3504,8.523,1,118221,1170672.94,B
1,12/2/11,48.91,3.172,218.7147333,7.866,0,151315,1584083.95,A
2,12/2/11,48.74,3.172,218.3590319,7.441,0,202307,1954952,A
3,12/2/11,54.97,3.172,222.1589519,7.197,0,37392,472511.32,B
4,12/2/11,38.71,3.176,129.8459667,5.143,0,205863,2180999.26,A
5,12/2/11,51.14,3.172,219.2917287,6.3,0,34875,376225.61,B
6,12/2/11,51.18,3.172,220.2937686,6.551,0,202505,1688531.34,A
7,12/2/11,20.38,3.378,195.8223287,8.513,0,70713,591907.88,B
8,12/2/11,40.82,3.172,222.2071405,6.123,0,155078,986601.46,A
9,12/2/11,46.84,3.172,222.3975443,6.054,0,125833,613115.21,B
10,12/2/11,57.29,3.701,129.8459667,7.874,0,126512,2068097.18,B
11,12/2/11,56.89,3.172,222.1589519,7.197,0,207499,1399322.44,A
12,12/2/11,52.5,3.701,129.8459667,12.89,0,112238,1071383.1,B
13,12/2/11,33.94,3.389,129.8459667,6.392,0,219622,2051315.66,A
14,12/2/11,50.19,3.452,188.5024346,8.523,0,200898,2143080.57,A
15,12/2/11,45.67,3.666,136.4909333,7.866,0,123737,699028.66,B
16,12/2/11,27.83,3.378,195.8223287,6.232,0,57197,530492.84,B
17,12/2/11,26.47,3.389,129.8459667,6.617,0,93188,945267.68,B
18,12/2/11,46.25,3.501,136.4909333,8.471,0,120653,1188047.61,B
19,12/2/11,45.67,3.666,136.4909333,7.866,0,203819,1484708.38,A
20,12/2/11,46.32,3.452,211.6394306,7.082,0,203742,2298776.83,A
21,12/2/11,48.72,3.172,218.3590319,7.441,0,140167,793184.25,B
22,12/2/11,49.11,3.501,140.4307857,7.706,0,119557,1167621.14,B
23,12/2/11,43.6,3.501,136.4909333,4.42,0,114533,1552886.59,B
24,12/2/11,47.21,3.666,136.4909333,8.454,0,203819,1335647.1,A
25,12/2/11,42.85,3.452,211.6394306,7.082,0,128107,878314.57,B
26,12/2/11,36.74,3.501,136.4909333,7.598,0,152513,1012498.49,A
27,12/2/11,50.55,3.666,140.4307857,7.906,0,204184,1806924.74,A
28,12/2/11,52.5,3.701,129.8459667,12.89,0,206302,1368130.35,A
29,12/2/11,49.11,3.501,136.4909333,9.357,0,93638,579874.22,B
30,12/2/11,48.72,3.172,218.3590319,7.441,0,42988,412385.75,C
31,12/2/11,48.72,3.172,218.3590319,7.441,0,203750,1388809.43,A
32,12/2/11,33.8,3.378,195.8223287,8.513,0,203007,1179773.88,A
33,12/2/11,59.12,3.701,129.8459667,8.01,0,39690,220060.35,A
34,12/2/11,39.75,3.176,129.8459667,10.148,0,158114,988742.08,A
35,12/2/11,50.55,3.452,140.4307857,8.745,0,103681,903606.03,B
36,12/2/11,53.57,3.164,217.4229206,7.716,0,39910,293350.51,A
37,12/2/11,53.57,3.172,217.4229206,7.716,0,39910,527117.81,C
38,12/2/11,52.5,3.701,129.8459667,12.89,0,39690,411252.02,C
39,12/2/11,53.14,3.172,217.4229206,7.716,0,184109,1632894.58,A
40,12/2/11,38.51,3.501,136.4909333,4.42,0,155083,1059676.62,A
41,12/2/11,34.53,3.378,195.8223287,6.759,0,196321,1292436.23,A
42,12/2/11,57.29,3.701,129.8459667,7.874,0,39690,511883.36,C
43,12/2/11,47.49,3.172,210.3126071,10.148,0,41062,585028.26,C
44,12/2/11,33.94,3.389,129.8459667,6.078,0,39910,284309.34,C
45,12/2/11,50.19,3.452,188.5024346,8.523,0,118221,875699.81,B
1,12/9/11,43.93,3.158,218.9618456,7.866,0,151315,1799682.38,A
2,12/9/11,41.76,3.158,218.605037,7.441,0,202307,2290549.32,A
3,12/9/11,49.26,3.158,222.4167852,7.197,0,37392,468772.8,B
4,12/9/11,31.64,3.153,129.8555333,5.143,0,205863,2508955.24,A
5,12/9/11,44.12,3.158,219.540637,6.3,0,34875,367433.77,B
6,12/9/11,43.64,3.158,220.5457961,6.551,0,202505,1903385.14,A
7,12/9/11,11.17,3.331,195.8742575,8.513,0,70713,653845.45,B
8,12/9/11,30.51,3.158,222.4651238,6.123,0,155078,1051922.95,A
9,12/9/11,37.65,3.158,222.6561203,6.054,0,125833,630327.28,B
10,12/9/11,42.58,3.644,129.8555333,7.874,0,126512,2429310.9,B
11,12/9/11,50.63,3.158,222.4167852,7.197,0,207499,1646655.94,A
12,12/9/11,42.17,3.644,129.8555333,12.89,0,112238,1189646.45,B
13,12/9/11,24.82,3.341,129.8555333,6.392,0,219622,2462779.06,A
14,12/9/11,46.57,3.415,188.6544692,8.523,0,200898,2470581.29,A
15,12/9/11,38.53,3.627,136.5030667,7.866,0,123737,764565.55,B
16,12/9/11,14.44,3.331,195.8742575,6.232,0,57197,574798.86,B
17,12/9/11,17.56,3.341,129.8555333,6.617,0,93188,976522.93,B
18,12/9/11,42.36,3.47,136.5030667,8.471,0,120653,1368471.23,B
19,12/9/11,40.18,3.627,136.5030667,7.866,0,203819,1713769.06,A
20,12/9/11,41.64,3.415,211.8667856,7.082,0,203742,2546123.78,A
21,12/9/11,41.44,3.158,218.605037,7.441,0,140167,897747.13,B
22,12/9/11,45.35,3.47,140.4397857,7.706,0,119557,1308967.44,B
23,12/9/11,36.4,3.47,136.5030667,4.42,0,114533,1841173.6,B
24,12/9/11,42.3,3.627,136.5030667,8.454,0,203819,1529615.54,A
25,12/9/11,38.69,3.415,211.8667856,7.082,0,128107,916446.02,B
26,12/9/11,34.24,3.47,136.5030667,7.598,0,152513,1148987.46,A
27,12/9/11,46.28,3.627,140.4397857,7.906,0,204184,2014665.98,A
28,12/9/11,42.17,3.644,129.8555333,12.89,0,206302,1467024.3,A
29,12/9/11,45.35,3.47,136.5030667,9.357,0,93638,633240.53,B
30,12/9/11,41.44,3.158,218.605037,7.441,0,42988,436741.02,C
31,12/9/11,41.44,3.158,218.605037,7.441,0,203750,1556798.94,A
32,12/9/11,17.94,3.331,195.8742575,8.513,0,203007,1415746.91,A
33,12/9/11,47.7,3.644,129.8555333,8.01,0,39690,270373.05,A
34,12/9/11,24.69,3.153,129.8555333,10.148,0,158114,1084243.91,A
35,12/9/11,46.28,3.415,140.4397857,8.745,0,103681,948964.99,B
36,12/9/11,50.64,3.147,217.6645878,7.716,0,39910,312298.37,A
37,12/9/11,50.64,3.158,217.6645878,7.716,0,39910,537224.52,C
38,12/9/11,42.17,3.644,129.8555333,12.89,0,39690,435401.64,C
39,12/9/11,49.36,3.158,217.6645878,7.716,0,184109,1781528.77,A
40,12/9/11,34.48,3.47,136.5030667,4.42,0,155083,1158708.98,A
41,12/9/11,17.05,3.331,195.8742575,6.759,0,196321,1548661.45,A
42,12/9/11,42.58,3.644,129.8555333,7.874,0,39690,619133.48,C
43,12/9/11,34.23,3.158,210.5363571,10.148,0,41062,617898.07,C
44,12/9/11,24.82,3.341,129.8555333,6.078,0,39910,304300.91,C
45,12/9/11,46.57,3.415,188.6544692,8.523,0,118221,957155.31,B
1,12/16/11,51.63,3.159,219.1794533,7.866,0,151315,1881176.67,A
2,12/16/11,50.13,3.159,218.8217928,7.441,0,202307,2432736.52,A
3,12/16/11,57.95,3.159,222.6426418,7.197,0,37392,510747.62,B
4,12/16/11,36.44,3.149,129.8980645,5.143,0,205863,2771397.17,A
5,12/16/11,54.42,3.159,219.7596266,6.3,0,34875,379530.3,B
6,12/16/11,53.27,3.159,220.7671856,6.551,0,202505,2034695.56,A
7,12/16/11,15.2,3.266,195.9841685,8.513,0,70713,720242.19,B
8,12/16/11,39.79,3.159,222.6910959,6.123,0,155078,1118163.94,A
9,12/16/11,47.31,3.159,222.8825484,6.054,0,125833,705557.97,B
10,12/16/11,50.53,3.489,129.8980645,7.874,0,126512,2555031.18,B
11,12/16/11,59.69,3.159,222.6426418,7.197,0,207499,1783910.06,A
12,12/16/11,43.29,3.6,129.8980645,12.89,0,112238,1293404.18,B
13,12/16/11,27.85,3.282,129.8980645,6.392,0,219622,2760346.71,A
14,12/16/11,39.93,3.413,188.7979349,8.523,0,200898,2594363.09,A
15,12/16/11,35.49,3.611,136.5335161,7.866,0,123737,870415.49,B
16,12/16/11,22.5,3.266,195.9841685,6.232,0,57197,679481.9,B
17,12/16/11,21.07,3.282,129.8980645,6.617,0,93188,1067754.06,B
18,12/16/11,35.52,3.445,136.5335161,8.471,0,120653,1516924.23,B
19,12/16/11,37.07,3.611,136.5335161,7.866,0,203819,1852179.15,A
20,12/16/11,37.16,3.413,212.0685039,7.082,0,203742,2762816.65,A
21,12/16/11,50.56,3.159,218.8217928,7.441,0,140167,1027584.51,B
22,12/16/11,39.11,3.445,140.4700795,7.706,0,119557,1453153.33,B
23,12/16/11,32.99,3.445,136.5335161,4.42,0,114533,2173621.2,B
24,12/16/11,36,3.611,136.5335161,8.454,0,203819,1624994.43,A
25,12/16/11,33.09,3.413,212.0685039,7.082,0,128107,997502.47,B
26,12/16/11,28.24,3.445,136.5335161,7.598,0,152513,1204807.83,A
27,12/16/11,40.68,3.611,140.4700795,7.906,0,204184,2205919.86,A
28,12/16/11,43.29,3.6,129.8980645,12.89,0,206302,1429954.66,A
29,12/16/11,39.11,3.445,136.5335161,9.357,0,93638,736805.66,B
30,12/16/11,50.56,3.159,218.8217928,7.441,0,42988,441265.08,C
31,12/16/11,50.56,3.159,218.8217928,7.441,0,203750,1611196.61,A
32,12/16/11,26.23,3.266,195.9841685,8.513,0,203007,1556017.91,A
33,12/16/11,53.18,3.489,129.8980645,8.01,0,39690,259638.35,A
34,12/16/11,32.31,3.149,129.8980645,10.148,0,158114,1151052.86,A
35,12/16/11,40.68,3.413,140.4700795,8.745,0,103681,1115255.65,B
36,12/16/11,58.31,3.133,217.8781339,7.716,0,39910,341503.92,A
37,12/16/11,58.31,3.159,217.8781339,7.716,0,39910,533905.67,C
38,12/16/11,43.29,3.6,129.8980645,12.89,0,39690,404283.84,C
39,12/16/11,58.58,3.159,217.8781339,7.716,0,184109,1991824.05,A
40,12/16/11,29.53,3.445,136.5335161,4.42,0,155083,1198670.19,A
41,12/16/11,25.01,3.266,195.9841685,6.759,0,196321,1682368.32,A
42,12/16/11,50.53,3.489,129.8980645,7.874,0,39690,598437.98,C
43,12/16/11,43.78,3.159,210.7365392,10.148,0,41062,665007.08,C
44,12/16/11,27.85,3.282,129.8980645,6.078,0,39910,311144.16,C
45,12/16/11,39.93,3.413,188.7979349,8.523,0,118221,1078905.68,B
1,12/23/11,47.96,3.112,219.3577216,7.866,0,151315,2270188.99,A
2,12/23/11,46.66,3.112,218.9995495,7.441,0,202307,3224369.8,A
3,12/23/11,53.41,3.112,222.8258628,7.197,0,37392,551221.21,B
4,12/23/11,35.92,3.103,129.9845484,5.143,0,205863,3676388.98,A
5,12/23/11,50.33,3.112,219.9387246,6.3,0,34875,458562.24,B
6,12/23/11,49.45,3.112,220.9477245,6.551,0,202505,2644633.02,A
7,12/23/11,12.19,3.173,196.1713893,8.513,0,70713,1059715.27,B
8,12/23/11,38.16,3.112,222.8743862,6.123,0,155078,1462254.05,A
9,12/23/11,44.43,3.112,223.0661125,6.054,0,125833,905324.68,B
10,12/23/11,48.36,3.541,129.9845484,7.874,0,126512,3487986.89,B
11,12/23/11,54.29,3.112,222.8258628,7.197,0,207499,2213518.5,A
12,12/23/11,45.4,3.541,129.9845484,12.89,0,112238,1617612.03,B
13,12/23/11,24.76,3.186,129.9845484,6.392,0,219622,3556766.03,A
14,12/23/11,42.27,3.389,188.9299752,8.523,0,200898,3369068.99,A
15,12/23/11,34.93,3.587,136.5883871,7.866,0,123737,1182691.87,B
16,12/23/11,20.79,3.173,196.1713893,6.232,0,57197,950691.96,B
17,12/23/11,18.76,3.186,129.9845484,6.617,0,93188,1289156.9,B
18,12/23/11,35.78,3.413,136.5883871,8.471,0,120653,1882393.4,B
19,12/23/11,36.09,3.587,136.5883871,7.866,0,203819,2480159.47,A
20,12/23/11,40.19,3.389,212.2360401,7.082,0,203742,3555371.03,A
21,12/23/11,46.54,3.112,218.9995495,7.441,0,140167,1384552.17,B
22,12/23/11,39.83,3.413,140.528765,7.706,0,119557,1863195.68,B
23,12/23/11,27.8,3.413,136.5883871,4.42,0,114533,2587953.32,B
24,12/23/11,36.93,3.587,136.5883871,8.454,0,203819,2168344.23,A
25,12/23/11,36.56,3.389,212.2360401,7.082,0,128107,1290532.97,B
26,12/23/11,22.53,3.413,136.5883871,7.598,0,152513,1515175.01,A
27,12/23/11,41.59,3.587,140.528765,7.906,0,204184,2739019.75,A
28,12/23/11,45.4,3.541,129.9845484,12.89,0,206302,1796203.51,A
29,12/23/11,39.83,3.413,136.5883871,9.357,0,93638,1016637.39,B
30,12/23/11,46.54,3.112,218.9995495,7.441,0,42988,492022.68,C
31,12/23/11,46.54,3.112,218.9995495,7.441,0,203750,2026176.14,A
32,12/23/11,25.97,3.173,196.1713893,8.513,0,203007,1959526.96,A
33,12/23/11,53.39,3.541,129.9845484,8.01,0,39690,256235.19,A
34,12/23/11,32.45,3.103,129.9845484,10.148,0,158114,1593655.96,A
35,12/23/11,41.59,3.389,140.528765,8.745,0,103681,1550214.02,B
36,12/23/11,55.41,3.098,218.0541851,7.716,0,39910,325262.46,A
37,12/23/11,55.41,3.112,218.0541851,7.716,0,39910,605791.46,C
38,12/23/11,45.4,3.541,129.9845484,12.89,0,39690,419717.41,C
39,12/23/11,54.62,3.112,218.0541851,7.716,0,184109,2554482.84,A
40,12/23/11,24.46,3.413,136.5883871,4.42,0,155083,1601585.7,A
41,12/23/11,25.59,3.173,196.1713893,6.759,0,196321,2263722.68,A
42,12/23/11,48.36,3.541,129.9845484,7.874,0,39690,575676.13,C
43,12/23/11,42.63,3.112,210.9052972,10.148,0,41062,676290.46,C
44,12/23/11,24.76,3.186,129.9845484,6.078,0,39910,376233.89,C
45,12/23/11,42.27,3.389,188.9299752,8.523,0,118221,1521957.99,B
1,12/30/11,44.55,3.129,219.5359898,7.866,1,151315,1497462.72,A
2,12/30/11,44.57,3.129,219.1773063,7.441,1,202307,1874226.52,A
3,12/30/11,48.29,3.129,223.0090839,7.197,1,37392,410553.88,B
4,12/30/11,36.89,3.119,130.0710323,5.143,1,205863,2007105.86,A
5,12/30/11,45.62,3.129,220.1178226,6.3,1,34875,349624.88,B
6,12/30/11,46.8,3.129,221.1282634,6.551,1,202505,1598080.52,A
7,12/30/11,15.56,3.119,196.3586101,8.513,1,70713,815915.52,B
8,12/30/11,36.33,3.129,223.0576765,6.123,1,155078,858572.22,A
9,12/30/11,43.41,3.129,223.2496766,6.054,1,125833,549788.36,B
10,12/30/11,48.92,3.428,130.0710323,7.874,1,126512,1930690.37,B
11,12/30/11,48.86,3.129,223.0090839,7.197,1,207499,1352084.21,A
12,12/30/11,44.64,3.428,130.0710323,12.89,1,112238,1111638.07,B
13,12/30/11,31.53,3.119,130.0710323,6.392,1,219622,1969056.91,A
14,12/30/11,37.79,3.389,189.0620155,8.523,1,200898,1914148.89,A
15,12/30/11,31.44,3.566,136.6432581,7.866,1,123737,603460.79,B
16,12/30/11,23.91,3.119,196.3586101,6.232,1,57197,665861.06,B
17,12/30/11,26.73,3.119,130.0710323,6.617,1,93188,777207.3,B
18,12/30/11,32.36,3.402,136.6432581,8.471,1,120653,1010562.49,B
19,12/30/11,31.65,3.566,136.6432581,7.866,1,203819,1405168.06,A
20,12/30/11,36.35,3.389,212.4035763,7.082,1,203742,2043245,A
21,12/30/11,45.16,3.129,219.1773063,7.441,1,140167,804362.36,B
22,12/30/11,36.28,3.402,140.5874505,7.706,1,119557,982661.14,B
23,12/30/11,22.3,3.402,136.6432581,4.42,1,114533,1213486.95,B
24,12/30/11,33.45,3.566,136.6432581,8.454,1,203819,1363973.16,A
25,12/30/11,32.42,3.389,212.4035763,7.082,1,128107,683665.37,B
26,12/30/11,18.8,3.402,136.6432581,7.598,1,152513,972834.42,A
27,12/30/11,37.85,3.566,140.5874505,7.906,1,204184,1650604.6,A
28,12/30/11,44.64,3.428,130.0710323,12.89,1,206302,1270036.53,A
29,12/30/11,36.28,3.402,136.6432581,9.357,1,93638,551743.05,B
30,12/30/11,45.16,3.129,219.1773063,7.441,1,42988,376777.45,C
31,12/30/11,45.16,3.129,219.1773063,7.441,1,203750,1355405.95,A
32,12/30/11,32.99,3.119,196.3586101,8.513,1,203007,1102367.65,A
33,12/30/11,51.6,3.428,130.0710323,8.01,1,39690,215359.21,A
34,12/30/11,28.84,3.119,130.0710323,10.148,1,158114,965512.36,A
35,12/30/11,37.85,3.389,140.5874505,8.745,1,103681,904650.55,B
36,12/30/11,48.26,3.132,218.2302364,7.716,1,39910,287425.22,A
37,12/30/11,48.26,3.129,218.2302364,7.716,1,39910,451327.61,C
38,12/30/11,44.64,3.428,130.0710323,12.89,1,39690,342667.35,C
39,12/30/11,47.6,3.129,218.2302364,7.716,1,184109,1537139.56,A
40,12/30/11,18.75,3.402,136.6432581,4.42,1,155083,908853.15,A
41,12/30/11,34.12,3.119,196.3586101,6.759,1,196321,1264014.16,A
42,12/30/11,48.92,3.428,130.0710323,7.874,1,39690,454412.28,C
43,12/30/11,41.83,3.129,211.0740553,10.148,1,41062,505405.85,C
44,12/30/11,31.53,3.119,130.0710323,6.078,1,39910,263917.85,C
45,12/30/11,37.79,3.389,189.0620155,8.523,1,118221,869403.63,B
1,1/6/12,49.01,3.157,219.7142581,7.348,0,151315,1550369.92,A
2,1/6/12,46.75,3.157,219.355063,7.057,0,202307,1799520.14,A
3,1/6/12,52.42,3.157,223.1923049,6.833,0,37392,398178.21,B
4,1/6/12,38.64,3.158,130.1575161,4.607,0,205863,2047766.07,A
5,1/6/12,50.21,3.157,220.2969205,5.943,0,34875,312078.71,B
6,1/6/12,50.82,3.157,221.3088023,6.132,0,202505,1395339.71,A
7,1/6/12,18.67,3.095,196.5458309,8.256,0,70713,713117.66,B
8,1/6/12,43.47,3.157,223.2409668,5.825,0,155078,872113.23,A
9,1/6/12,47.54,3.157,223.4332408,5.667,0,125833,519585.67,B
10,1/6/12,59.85,3.443,130.1575161,7.545,0,126512,1683401.78,B
